# smile Persian teacher dictionary v2 — UTF-8 TSV
# columns: word<TAB>frequency<TAB>status<TAB>source_or_note
# membership source: Lilak Persian Spell Checking Dictionary (Apache-2.0)
# frequency source: filtered subtitle frequencies (CC BY-SA 4.0); frequency is weight, not proof of validity
# statuses understood by the loader: verified | suggested | blocked
# Do not edit this generated base directly; put personal changes in my_words.tsv.
اردستان	1	verified	lilak:noun_singular
اردستانی	1	verified	lilak:noun_singular
اردشیر	4	verified	lilak:noun_singular
اردشیربابکان	1	verified	lilak:noun_singular
اردشیری	1	verified	lilak:noun_singular
اردک	603	verified	lilak:noun_singular
اردکان	1	verified	lilak:noun_singular
اردل	1	verified	lilak:noun_singular
اردلان	1	verified	lilak:noun_singular
اردلانی	1	verified	lilak:noun_singular
اردن	118	verified	lilak:noun_singular
اردنگ	1	verified	lilak:noun_singular
اردنگی	90	verified	lilak:noun_singular
اردنی	10	verified	lilak:adjective
اردو	303	verified	lilak:noun_singular
اردوان	1	verified	lilak:noun_singular
اردوباد	1	verified	lilak:noun_singular
اردوخانی	1	verified	lilak:noun_singular
اردوغان	1	verified	lilak:noun_singular
اردوکشی	1	verified	lilak:noun_singular
اردوگاه	1068	verified	lilak:noun_singular
اردویی	8	verified	lilak:adjective
اردهال	1	verified	lilak:noun_singular
اردهالی	1	verified	lilak:noun_singular
اردیبهشت	11	verified	lilak:noun_singular
اردینال	1	verified	lilak:adjective
ارز	53	verified	lilak:noun_singular
ارزآوری	1	verified	lilak:noun_singular
ارزاق	2	verified	lilak:noun_plural
ارزاقی	1	verified	lilak:noun_singular
ارزان	90	verified	lilak:adjective
ارزانی	73	verified	lilak:noun_singular
ارزد	5	verified	lilak:verb
ارزروم	1	verified	lilak:noun_singular
ارزش	5729	verified	lilak:noun_singular
ارزشگذاری	4	verified	lilak:noun_singular
ارزشمند	380	verified	lilak:adjective
ارزشمندانه	1	verified	lilak:adverb
ارزشمندی	135	verified	lilak:noun_singular
ارزشنامه	1	verified	lilak:noun_singular
ارزکاهی	1	verified	lilak:noun_singular
ارزم	9	verified	lilak:verb
ارزمند	1	verified	lilak:adjective
ارزمندی	1	verified	lilak:noun_singular
ارزن	57	verified	lilak:noun_singular
ارزنجان	1	verified	lilak:noun_singular
ارزند	3	verified	lilak:verb
ارزندگی	1	verified	lilak:noun_singular
ارزنده	23	verified	lilak:adjective
ارزی	43	verified	lilak:verb
ارزیاب	21	verified	lilak:adjective
ارزیابی	623	verified	lilak:noun_singular
ارزید	34	verified	lilak:verb
ارزیدم	1	verified	lilak:verb
ارزیدن	4	verified	lilak:noun_singular
ارزیدند	1	verified	lilak:verb
ارزیده	5	verified	lilak:adjective
ارزیده‌ام	1	verified	lilak:verb
ارزیده‌اند	1	verified	lilak:verb
ارزیده‌ای	1	verified	lilak:verb
ارزیده‌اید	1	verified	lilak:verb
ارزیده‌ایم	1	verified	lilak:verb
ارزیدی	1	verified	lilak:verb
ارزیدید	1	verified	lilak:verb
ارزیدیم	1	verified	lilak:verb
ارزیز	1	verified	lilak:noun_singular
ارزیزگر	1	verified	lilak:noun_singular
ارزیزگری	1	verified	lilak:noun_singular
ارزیم	1	verified	lilak:verb
ارژن	1	verified	lilak:noun_singular
ارژنزار	1	verified	lilak:noun_singular
ارژنگ	1	verified	lilak:noun_singular
ارژنگی	1	verified	lilak:noun_singular
ارژنی	1	verified	lilak:noun_singular
ارس	3	verified	lilak:noun_singular
ارسال	711	verified	lilak:noun_singular
ارسباران	1	verified	lilak:noun_singular
ارسطو	34	verified	lilak:noun_singular
ارسطودوست	1	verified	lilak:adjective
ارسطوزاده	1	verified	lilak:noun_singular
ارسطویی	1	verified	lilak:noun_singular
ارسطوپور	1	verified	lilak:noun_singular
ارسگان	1	verified	lilak:noun_singular
ارسلان	3	verified	lilak:noun_singular
ارسلانی	1	verified	lilak:noun_singular
ارسموس	1	verified	lilak:noun_singular
ارسنجان	1	verified	lilak:noun_singular
ارسنجانی	1	verified	lilak:noun_singular
ارسی	1	verified	lilak:noun_singular
ارشاد	16	verified	lilak:noun_singular
ارشادی	1	verified	lilak:noun_singular
ارشد	1174	verified	lilak:adjective_comparative
ارشدی	16	verified	lilak:noun_singular
ارشدیت	6	verified	lilak:noun_singular
ارشک	1	verified	lilak:noun_singular
ارشمیدس	7	verified	lilak:noun_singular
ارشیا	8	verified	lilak:noun_singular
ارض	3	verified	lilak:noun_singular
ارضا	276	verified	lilak:noun_singular
ارضاکننده	3	verified	lilak:noun_singular
ارضانشدنی	1	verified	lilak:adjective
ارضی	7	verified	lilak:adjective
ارعاب	29	verified	lilak:noun_singular
ارغاب	1	verified	lilak:noun_singular
ارغنون	1	verified	lilak:noun_singular
ارغوان	3	verified	lilak:noun_singular
ارغوانی	81	verified	lilak:noun_singular
ارفاق	19	verified	lilak:noun_singular
ارفاق‌آمیز	1	verified	lilak:adjective
ارفعی	1	verified	lilak:noun_singular
ارقام	158	verified	lilak:noun_plural
ارکان	15	verified	lilak:noun_plural
ارکانزاس	5	verified	lilak:noun_singular
ارکانی	1	verified	lilak:noun_singular
ارکستر	164	verified	lilak:noun_singular
ارکستراسیون	1	verified	lilak:noun_plural
ارکسترال	1	verified	lilak:adjective
ارکیده	47	verified	lilak:noun_singular
ارگ	49	verified	lilak:noun_singular
ارگاسم	104	verified	lilak:noun_singular
ارگان	81	verified	lilak:noun_singular
ارگانیزم	29	verified	lilak:noun_singular
ارگانیسم	43	verified	lilak:noun_singular
ارگانیک	49	verified	lilak:adjective
ارگونومی	1	verified	lilak:adjective
ارگونومیک	1	verified	lilak:adjective
ارگی	1	verified	lilak:noun_singular
اُرلاندو	11	verified	lilak:noun_singular
ارلی	10	verified	lilak:noun_singular
ارلیانی	1	verified	lilak:noun_singular
ارلیچ	1	verified	lilak:noun_singular
ارم	58	verified	lilak:noun_singular
ارمغان	301	verified	lilak:noun_singular
ارمغانی	3	verified	lilak:noun_singular
ارمکی	1	verified	lilak:noun_singular
ارمنستان	14	verified	lilak:noun_singular
ارمنستانی	6	verified	lilak:noun_singular
ارمنی	68	verified	lilak:adjective
ارمنیان	1	verified	lilak:noun_plural
ارنج	7	verified	lilak:noun_singular
ارنست	182	verified	lilak:noun_singular
ارنستو	143	verified	lilak:noun_singular
ارواح	1284	verified	lilak:noun_plural
اروتیسم	6	verified	lilak:noun_singular
ارومیه	4	verified	lilak:noun_singular
اروند	1	verified	lilak:noun_singular
اروندرود	1	verified	lilak:noun_singular
اروندکنار	1	verified	lilak:noun_singular
اروندی	1	verified	lilak:noun_singular
اروندپور	1	verified	lilak:noun_singular
اروین	82	verified	lilak:noun_singular
اروپا	1126	verified	lilak:noun_singular
اروپایی	305	verified	lilak:adjective
اروپاییان	5	verified	lilak:noun_plural
اروپاییها	4	verified	lilak:noun_plural
اره	13651	verified	lilak:noun_singular
اریب	8	verified	lilak:adjective
اریبی	1	verified	lilak:adjective
اریتره	15	verified	lilak:noun_singular
اریش	10	verified	lilak:noun_singular
اریک	1620	verified	lilak:noun_singular
اریکس	4	verified	lilak:noun_singular
اریکسون	54	verified	lilak:noun_singular
اریکو	1	verified	lilak:noun_singular
اریکه	15	verified	lilak:noun_singular
از	591909	verified	lilak:adposition
ازآن‌جاکه	1	verified	lilak:conjunction
ازاره	4	verified	lilak:noun_singular
ازاری	9	verified	lilak:adjective
ازاله	6	verified	lilak:noun_singular
ازبک	1	verified	lilak:adjective
ازبکستان	16	verified	lilak:noun_singular
ازبهر	1	verified	lilak:adposition
ازت	21830	verified	lilak:noun_singular
ازجاکنی	1	verified	lilak:noun_singular
ازجمله	26	verified	lilak:adverb
ازخلال	1	verified	lilak:adposition
ازدحام	84	verified	lilak:noun_singular
ازدواج	14270	verified	lilak:noun_singular
ازدیاد	9	verified	lilak:noun_singular
ازروی	13	verified	lilak:adposition
ازسرگیری	2	verified	lilak:noun_singular
ازسوی	3	verified	lilak:adposition
ازغدی	1	verified	lilak:noun_singular
ازغند	1	verified	lilak:noun_singular
ازقضا	1	verified	lilak:adverb
ازکارافتادگی	4	verified	lilak:adverb
ازگل	9	verified	lilak:adjective
ازگلی	2	verified	lilak:noun_singular
ازل	15	verified	lilak:noun_singular
ازلیت	1	verified	lilak:noun_singular
ازمیر	21	verified	lilak:noun_singular
ازن	18	verified	lilak:noun_singular
ازنا	1	verified	lilak:noun_singular
ازنظر	14	verified	lilak:adposition
ازهاری	1	verified	lilak:noun_singular
ازهری	1	verified	lilak:noun_singular
ازپس	3	verified	lilak:adposition
ازپیش	3	verified	lilak:adverb
اژد	1	verified	lilak:noun_singular
اژدر	155	verified	lilak:noun_singular
اژدرافکن	7	verified	lilak:noun_singular
اژدری	2	verified	lilak:noun_singular
اژدها	1379	verified	lilak:noun_singular
اژدهاک	1	verified	lilak:noun_singular
اژدهاپیکر	1	verified	lilak:noun_singular
اژه	8	verified	lilak:noun_singular
اژیدهاک	1	verified	lilak:noun_singular
اساتید	93	verified	lilak:noun_plural
اساتیدی	1	verified	lilak:noun_singular
اسارت	182	verified	lilak:noun_singular
اسارتگاه	1	verified	lilak:noun_singular
اساس	2145	verified	lilak:noun_singular
اساسا	702	verified	lilak:adverb
اساطیر	39	verified	lilak:noun_plural
اسالم	1	verified	lilak:noun_singular
اسام	2	verified	lilak:noun_singular
اسامه	44	verified	lilak:noun_singular
اسامی	623	verified	lilak:noun_plural
اسانس	27	verified	lilak:noun_singular
اسانس‌دار	1	verified	lilak:adjective
اسایاس	1	verified	lilak:noun_singular
اسایه	1	verified	lilak:noun_singular
اسب	3922	verified	lilak:noun_singular
اسباب	1609	verified	lilak:noun_plural
اسباب‌بازی	1	verified	lilak:noun_singular
اسباب‌ها	2	verified	lilak:noun_plural
اسبچه	13	verified	lilak:noun_singular
اسبدوانی	6	verified	lilak:noun_singular
اسبق	25	verified	lilak:adjective_comparative
اسبیار	1	verified	lilak:noun_singular
است	43225	verified	lilak:verb
استات	4	verified	lilak:noun_singular
استاتیک	9	verified	lilak:noun_singular
استاجلو	1	verified	lilak:noun_singular
استاد	3645	verified	lilak:noun_singular
استادانه	114	verified	lilak:adverb
استادک	1	verified	lilak:noun_singular
استادکار	1	verified	lilak:adjective
استادکاری	1	verified	lilak:noun_singular
استادگی	1	verified	lilak:noun_singular
استادوار	1	verified	lilak:adverb
استاده	58	verified	lilak:adverb
استادی	125	verified	lilak:noun_singular
استادیار	6	verified	lilak:noun_singular
استادیاری	1	verified	lilak:noun_singular
استادیوم	217	verified	lilak:noun_singular
استار	641	verified	lilak:noun_singular
استارت	140	verified	lilak:noun_singular
استارتر	8	verified	lilak:noun_singular
استالونه	15	verified	lilak:noun_singular
استالین	115	verified	lilak:noun_singular
استالینگراد	18	verified	lilak:noun_singular
استام	1	verified	lilak:noun_singular
استامبول	11	verified	lilak:noun_singular
استامبولی	1	verified	lilak:noun_singular
استامفورد	1	verified	lilak:noun_singular
استامینوفن	16	verified	lilak:noun_singular
استامپ	23	verified	lilak:noun_singular
استان	159	verified	lilak:noun_singular
استانبول	160	verified	lilak:noun_singular
استانبولی	3	verified	lilak:noun_singular
استاندار	48	verified	lilak:noun_singular
استاندارد	441	verified	lilak:adjective
استانداردی	22	verified	lilak:noun_singular
استانداری	6	verified	lilak:noun_singular
استاندگی	1	verified	lilak:noun_singular
استانده	1	verified	lilak:adjective
استانفورد	4	verified	lilak:noun_singular
استانکو	1	verified	lilak:noun_singular
استانکوویچ	1	verified	lilak:noun_singular
استانلی	3	verified	lilak:noun_singular
استانیدن	1	verified	lilak:noun_singular
استبداد	37	verified	lilak:noun_singular
استبدادزدگی	1	verified	lilak:noun_singular
استبدادزده	1	verified	lilak:adjective
استبدادگرا	1	verified	lilak:adjective
استبدادگرایی	1	verified	lilak:noun_singular
استبعاد	1	verified	lilak:noun_singular
استتار	90	verified	lilak:noun_singular
استتین	1	verified	lilak:noun_singular
استثمار	54	verified	lilak:noun_singular
استثمارآمیز	1	verified	lilak:adjective
استثمارگر	1	verified	lilak:adjective
استثمارگرانه	1	verified	lilak:adverb
استثمارگری	1	verified	lilak:noun_singular
استثنا	228	verified	lilak:noun_singular
استثنایی	460	verified	lilak:adjective
استثناپذیر	1	verified	lilak:adjective
استثناپذیری	1	verified	lilak:noun_singular
استجابت	3	verified	lilak:noun_singular
استحاله	2	verified	lilak:noun_singular
استحباب	1	verified	lilak:noun_singular
استحصال	1	verified	lilak:noun_singular
استحضار	5	verified	lilak:noun_singular
استحفاظ	1	verified	lilak:noun_singular
استحفاظی	23	verified	lilak:adjective
استحقاق	93	verified	lilak:noun_singular
استحکام	69	verified	lilak:noun_singular
استحکامات	71	verified	lilak:noun_plural
استحمام	13	verified	lilak:noun_singular
استخاره	1	verified	lilak:noun_singular
استخدام	2671	verified	lilak:noun_singular
استخر	960	verified	lilak:noun_singular
استخراج	302	verified	lilak:noun_singular
استخری	36	verified	lilak:noun_singular
استخلاص	1	verified	lilak:noun_singular
استخوان	1035	verified	lilak:noun_singular
استدبار	1	verified	lilak:noun_singular
استدراج	1	verified	lilak:noun_singular
استدراک	1	verified	lilak:noun_singular
استدعا	50	verified	lilak:noun_singular
استدعاآمیز	1	verified	lilak:adjective
استدلال	256	verified	lilak:noun_singular
استدلالات	4	verified	lilak:noun_plural
استر	314	verified	lilak:noun_singular
استرآباد	1	verified	lilak:noun_singular
استراتژی	518	verified	lilak:noun_singular
استراتژیست	15	verified	lilak:noun_singular
استراتژیک	107	verified	lilak:adjective
استراتژیکی	18	verified	lilak:adjective
استراحت	4914	verified	lilak:noun_singular
استراحتک	1	verified	lilak:noun_singular
استراحتگاه	79	verified	lilak:noun_singular
استرادا	5	verified	lilak:noun_singular
استراسبرگ	1	verified	lilak:noun_singular
استراسبورک	1	verified	lilak:noun_singular
استراسبورگ	4	verified	lilak:noun_singular
استراق	110	verified	lilak:noun_singular
استرالیا	376	verified	lilak:noun_singular
استرالیایی	122	verified	lilak:adjective
استراو	1	verified	lilak:noun_singular
استراوس	23	verified	lilak:noun_singular
استراوسی	1	verified	lilak:noun_singular
استراوینسکی	7	verified	lilak:noun_singular
استربان	1	verified	lilak:noun_singular
استربانی	1	verified	lilak:noun_singular
استرداد	121	verified	lilak:noun_singular
استردادپذیر	1	verified	lilak:adjective
استردادپذیری	1	verified	lilak:noun_singular
استرس	1008	verified	lilak:noun_singular
استرلاب	1	verified	lilak:noun_singular
استرلیزه	11	verified	lilak:noun_singular
استرلینگ	164	verified	lilak:noun_singular
استرنی	1	verified	lilak:noun_singular
استروژن	42	verified	lilak:noun_singular
استروفسکی	1	verified	lilak:noun_singular
استریت	473	verified	lilak:noun_singular
استریل	37	verified	lilak:adjective
استریلیزه	11	verified	lilak:adjective
استریو	36	verified	lilak:adjective
استریوسکوپ	1	verified	lilak:noun_singular
استریوفونیک	1	verified	lilak:adjective
استریویی	1	verified	lilak:adjective
استسقا	3	verified	lilak:noun_singular
استشمام	72	verified	lilak:noun_singular
استشهاد	69	verified	lilak:noun_singular
استشهادیه	14	verified	lilak:noun_singular
استصحاب	1	verified	lilak:noun_singular
استصواب	1	verified	lilak:noun_singular
استصوابی	1	verified	lilak:noun_plural
استطاعت	30	verified	lilak:noun_singular
استطاله	1	verified	lilak:noun_singular
استظهار	1	verified	lilak:noun_singular
استعاذه	1	verified	lilak:noun_singular
استعار	1	verified	lilak:noun_singular
استعارات	8	verified	lilak:noun_plural
استعاره	212	verified	lilak:noun_singular
استعاری	11	verified	lilak:adjective
استعانت	1	verified	lilak:noun_singular
استعداد	1518	verified	lilak:noun_singular
استعفا	1036	verified	lilak:noun_singular
استعفانامه	13	verified	lilak:noun_singular
استعلاج	1	verified	lilak:noun_singular
استعلاجی	32	verified	lilak:adjective
استعلام	17	verified	lilak:noun_singular
استعلامات	1	verified	lilak:noun_plural
استعلامی	1	verified	lilak:noun_singular
استعلایی	1	verified	lilak:adjective
استعمار	50	verified	lilak:noun_singular
استعمارزدایی	1	verified	lilak:noun_singular
استعمارشدگان	1	verified	lilak:noun_plural
استعمارشده	1	verified	lilak:adjective
استعمارگر	10	verified	lilak:adjective
استعمارگرایی	1	verified	lilak:noun_singular
استعمارگری	5	verified	lilak:noun_singular
استعماری	27	verified	lilak:adjective
استعمال	32	verified	lilak:noun_singular
استغاثه	3	verified	lilak:noun_singular
استغفار	6	verified	lilak:noun_singular
استغفاری	1	verified	lilak:noun_singular
استغفرالله	17	verified	lilak:noun_singular
استغنا	1	verified	lilak:noun_singular
استغنایی	1	verified	lilak:noun_singular
استفاده	25655	verified	lilak:noun_singular
استفاضه	1	verified	lilak:noun_singular
استفان	399	verified	lilak:noun_singular
استفانو	26	verified	lilak:noun_singular
استفتا	1	verified	lilak:noun_singular
استفتایات	1	verified	lilak:noun_plural
استفراغ	392	verified	lilak:noun_singular
استفسار	1	verified	lilak:noun_singular
استفساریه	1	verified	lilak:noun_singular
استفن	1175	verified	lilak:noun_singular
استفهام	3	verified	lilak:noun_singular
استفهام‌آمیز	1	verified	lilak:adjective
استقامت	118	verified	lilak:noun_singular
استقبال	420	verified	lilak:noun_singular
استقرا	1	verified	lilak:noun_singular
استقرار	77	verified	lilak:noun_singular
استقراض	1	verified	lilak:noun_singular
استقرایی	5	verified	lilak:adjective
استقلال	258	verified	lilak:noun_singular
استکان	38	verified	lilak:noun_singular
استکبار	3	verified	lilak:noun_singular
استکهلم	40	verified	lilak:noun_singular
استلا	365	verified	lilak:noun_singular
استلزام	1	verified	lilak:noun_singular
استماع	23	verified	lilak:noun_singular
استمالت	1	verified	lilak:noun_singular
استمالت‌آمیز	1	verified	lilak:adjective
استمبولی	1	verified	lilak:noun_singular
استمداد	1	verified	lilak:noun_singular
استمرار	9	verified	lilak:noun_singular
استمزاج	1	verified	lilak:noun_singular
استمنا	8	verified	lilak:noun_singular
استمهال	1	verified	lilak:noun_singular
استناد	69	verified	lilak:noun_singular
استنادات	1	verified	lilak:noun_plural
استنباط	54	verified	lilak:noun_singular
استنبولی	1	verified	lilak:noun_singular
استنتاج	44	verified	lilak:noun_singular
استنساخ	1	verified	lilak:noun_singular
استنسیل	1	verified	lilak:noun_singular
استنشاق	71	verified	lilak:noun_singular
استنطاق	11	verified	lilak:noun_singular
استنفورد	184	verified	lilak:noun_singular
استنکاف	1	verified	lilak:noun_singular
استنلی	512	verified	lilak:noun_singular
استوا	29	verified	lilak:noun_singular
استوار	218	verified	lilak:noun_singular
استوارنامه	1	verified	lilak:noun_singular
استواری	31	verified	lilak:noun_singular
استوانه	98	verified	lilak:noun_singular
استوایی	70	verified	lilak:adjective
استودیو	391	verified	lilak:noun_singular
استودیویی	12	verified	lilak:adjective
استون	709	verified	lilak:noun_singular
استونی	23	verified	lilak:noun_singular
استویچکوف	1	verified	lilak:noun_singular
استهبان	1	verified	lilak:noun_singular
استهزا	6	verified	lilak:noun_singular
استهلاک	10	verified	lilak:noun_singular
استهلال	1	verified	lilak:noun_singular
استیج	85	verified	lilak:noun_singular
استیجار	1	verified	lilak:noun_singular
استیجاری	2	verified	lilak:adjective
استیذان	1	verified	lilak:noun_singular
استیزه	1	verified	lilak:noun_singular
استیشن	92	verified	lilak:noun_singular
استیصال	7	verified	lilak:noun_singular
استیضاح	59	verified	lilak:noun_singular
استیفا	1	verified	lilak:noun_singular
استیفن	1347	verified	lilak:noun_singular
استیک	585	verified	lilak:noun_singular
استیل	257	verified	lilak:noun_singular
استیلا	18	verified	lilak:noun_singular
استیلی	10	verified	lilak:noun_singular
استیلیزه	1	verified	lilak:adjective
استیناف	66	verified	lilak:noun_singular
استیو	1832	verified	lilak:noun_singular
استیومارله	1	verified	lilak:noun_singular
استیون	1177	verified	lilak:noun_singular
استپ	42	verified	lilak:noun_singular
استپانیان	1	verified	lilak:noun_singular
اسحاق	80	verified	lilak:noun_singular
اسحاقی	1	verified	lilak:noun_singular
اسد	248	verified	lilak:noun_singular
اسدآباد	1	verified	lilak:noun_singular
اسدآبادی	1	verified	lilak:noun_singular
اسدالله	1	verified	lilak:noun_singular
اسداللهی	1	verified	lilak:noun_singular
اسدبیگی	1	verified	lilak:noun_singular
اسدزاده	1	verified	lilak:noun_singular
اسدی	46	verified	lilak:noun_singular
اسدیاری	1	verified	lilak:noun_singular
اسدیان	1	verified	lilak:noun_singular
اسرا	22	verified	lilak:noun_plural
اسرار	716	verified	lilak:noun_plural
اسرارآمیز	123	verified	lilak:adjective
اسرارآمیزی	24	verified	lilak:noun_singular
اسرارنامه	1	verified	lilak:noun_singular
اسراری	56	verified	lilak:noun_singular
اسراف	21	verified	lilak:noun_singular
اسرافکاری	1	verified	lilak:noun_singular
اسرافیل	5	verified	lilak:noun_singular
اسرافیلی	1	verified	lilak:noun_singular
اسراییل	94	verified	lilak:noun_singular
اسرع	97	verified	lilak:noun_singular
اسطرلاب	7	verified	lilak:noun_singular
اسطقس	1	verified	lilak:noun_singular
اسطوره	246	verified	lilak:noun_singular
اسعادی	1	verified	lilak:noun_singular
اسعار	1	verified	lilak:noun_plural
اسعاری	1	verified	lilak:noun_singular
اسعد	1	verified	lilak:noun_singular
اسعدی	1	verified	lilak:noun_singular
اسعدیان	1	verified	lilak:noun_singular
اسفار	1	verified	lilak:noun_plural
اسفاراربعه	1	verified	lilak:noun_singular
اسفالت	13	verified	lilak:noun_singular
اسفبار	12	verified	lilak:adjective
اسفراین	1	verified	lilak:noun_singular
اسفراینی	1	verified	lilak:noun_singular
اسفلی	1	verified	lilak:noun_singular
اسفناج	45	verified	lilak:noun_singular
اسفناک	12	verified	lilak:adjective
اسفناکی	11	verified	lilak:noun_singular
اسفنج	69	verified	lilak:noun_singular
اسفنجان	1	verified	lilak:noun_singular
اسفند	19	verified	lilak:noun_singular
اسفندگان	1	verified	lilak:noun_singular
اسفندماه	1	verified	lilak:noun_singular
اسفندیار	1	verified	lilak:noun_singular
اسفندیاری	4	verified	lilak:noun_singular
اسفندیارپور	1	verified	lilak:noun_singular
اسفهبد	1	verified	lilak:noun_singular
اسقاط	7	verified	lilak:noun_singular
اسقف	381	verified	lilak:noun_singular
اسقفی	15	verified	lilak:noun_singular
اسک	10	verified	lilak:noun_singular
اسکات	2039	verified	lilak:noun_singular
اسکاتزمن	1	verified	lilak:noun_singular
اسکاتلند	646	verified	lilak:noun_singular
اسکاتلندیارد	20	verified	lilak:noun_singular
اسکاچ	197	verified	lilak:noun_singular
اسکادران	44	verified	lilak:noun_singular
اسکار	1203	verified	lilak:noun_singular
اسکارلت	448	verified	lilak:noun_singular
اسکان	44	verified	lilak:noun_singular
اسکاندیناوی	70	verified	lilak:noun_singular
اسکانیا	1	verified	lilak:noun_singular
اسکای	518	verified	lilak:noun_singular
اسکروتن	1	verified	lilak:noun_singular
اسکلت	207	verified	lilak:noun_singular
اسکله	557	verified	lilak:noun_singular
اسکن	805	verified	lilak:noun_singular
اسکناس	181	verified	lilak:noun_singular
اسکندر	108	verified	lilak:noun_singular
اسکندرخان	1	verified	lilak:noun_singular
اسکندرشاه	1	verified	lilak:noun_singular
اسکندرمقدونی	1	verified	lilak:noun_singular
اسکندرنامه	1	verified	lilak:noun_singular
اسکندرون	1	verified	lilak:noun_singular
اسکندری	3	verified	lilak:noun_singular
اسکندریان	1	verified	lilak:noun_singular
اسکندریه	33	verified	lilak:noun_singular
اسکنر	127	verified	lilak:noun_singular
اسکنه	12	verified	lilak:noun_singular
اسکو	1	verified	lilak:noun_singular
اسکواش	32	verified	lilak:noun_singular
اسکوبا	14	verified	lilak:noun_singular
اسکوتر	101	verified	lilak:noun_singular
اسکودتو	1	verified	lilak:noun_singular
اسکورت	244	verified	lilak:noun_singular
اسکورسیزی	33	verified	lilak:noun_singular
اسکولاری	1	verified	lilak:noun_singular
اسکولاستیک	1	verified	lilak:adjective
اسکولز	1	verified	lilak:noun_singular
اسکویی	6	verified	lilak:noun_singular
اسکی	480	verified	lilak:noun_singular
اسکیت	402	verified	lilak:noun_singular
اسکیزوفرنی	77	verified	lilak:noun_singular
اسکیزوفرنیک	16	verified	lilak:adjective
اسکیمو	38	verified	lilak:noun_singular
اسکیمویی	10	verified	lilak:adjective
اسکینر	143	verified	lilak:noun_singular
اسلاف	1	verified	lilak:noun_plural
اسلام	246	verified	lilak:noun_singular
اسلامبول	1	verified	lilak:noun_singular
اسلامگرایان	2	verified	lilak:noun_plural
اسلامی	178	verified	lilak:noun_singular
اسلامیان	1	verified	lilak:noun_singular
اسلامیت	1	verified	lilak:noun_singular
اسلامیزه	1	verified	lilak:noun_singular
اسلامیه	8	verified	lilak:noun_singular
اسلاو	9	verified	lilak:adjective
اسلاوکو	1	verified	lilak:noun_singular
اسلاونشین	1	verified	lilak:adjective
اسلاونی	1	verified	lilak:noun_singular
اسلاید	70	verified	lilak:noun_singular
اسلحه	10324	verified	lilak:noun_singular
اسلو	52	verified	lilak:noun_singular
اسلواک	1	verified	lilak:noun_singular
اسلواکی	27	verified	lilak:noun_singular
اسلواکیایی	1	verified	lilak:adjective
اسلوانی	1	verified	lilak:noun_singular
اسلوب	11	verified	lilak:noun_singular
اسلوبودان	2	verified	lilak:noun_singular
اسلوموشن	6	verified	lilak:noun_singular
اسلونی	1	verified	lilak:noun_singular
اسلوواکی	4	verified	lilak:noun_singular
اسلووانی	1	verified	lilak:noun_singular
اسلوونی	19	verified	lilak:noun_singular
اسلوونیایی	2	verified	lilak:adjective
اسلیمی	1	verified	lilak:adjective
اسم	23237	verified	lilak:noun_singular
اسما	86	verified	lilak:adverb
اسماعیل	119	verified	lilak:noun_singular
اسماعیلی	54	verified	lilak:noun_singular
اسماعیلیان	1	verified	lilak:noun_plural
اسماعیلیه	1	verified	lilak:noun_singular
اسمایی	18	verified	lilak:noun_singular
اسمبل	1	verified	lilak:noun_singular
اسمز	5	verified	lilak:noun_singular
اسموتیک	1	verified	lilak:adjective
اسمیت	947	verified	lilak:noun_singular
اسناد	713	verified	lilak:noun_plural
اسنادی	69	verified	lilak:noun_singular
اسوالد	55	verified	lilak:noun_singular
اسوه	5	verified	lilak:noun_singular
اسهال	162	verified	lilak:noun_singular
اسی	49	verified	lilak:noun_singular
اسید	387	verified	lilak:noun_singular
اسیدآمینه	1	verified	lilak:noun_singular
اسیددار	1	verified	lilak:adjective
اسیدزا	1	verified	lilak:adjective
اسیدزایی	1	verified	lilak:noun_singular
اسیدفولیک	1	verified	lilak:noun_singular
اسیر	837	verified	lilak:noun_singular
اسیری	22	verified	lilak:noun_singular
اسپارت	76	verified	lilak:noun_singular
اسپارتاکوس	667	verified	lilak:noun_singular
اسپارتاپراگ	1	verified	lilak:noun_singular
اسپاسم	20	verified	lilak:noun_singular
اسپاگتی	201	verified	lilak:noun_singular
اسپانسر	108	verified	lilak:noun_singular
اسپانیا	650	verified	lilak:noun_singular
اسپانیایی	963	verified	lilak:adjective
اسپانیول	2	verified	lilak:noun_singular
اسپایک	93	verified	lilak:noun_singular
اسپرانتو	5	verified	lilak:noun_singular
اسپرت	59	verified	lilak:adjective
اسپرم	297	verified	lilak:noun_singular
اسپری	442	verified	lilak:noun_singular
اسپرینگ	190	verified	lilak:noun_singular
اسپند	2	verified	lilak:noun_singular
اسپنسر	376	verified	lilak:noun_singular
اسپورت	53	verified	lilak:adjective
اسپورتینگ	7	verified	lilak:noun_singular
اسپوک	16	verified	lilak:noun_singular
اسپهبد	1	verified	lilak:noun_singular
اسپهبدان	1	verified	lilak:noun_singular
اسپهبدی	1	verified	lilak:noun_singular
اسپهبدیه	1	verified	lilak:noun_singular
اسپیتزر	3	verified	lilak:noun_singular
اسپیددژ	1	verified	lilak:noun_singular
اسپیرو	1	verified	lilak:noun_singular
اسپیس	40	verified	lilak:noun_singular
اسپیکر	72	verified	lilak:noun_singular
اسپیلبرگ	21	verified	lilak:noun_singular
اسپینوزا	28	verified	lilak:noun_singular
